query_id,split,ingress_node_id,start_time_ms,query_text,zone_constraint,zone_type_constraint,service_constraint,freshness_constraint,ambiguity_level,difficulty,intended_domain_count,ground_truth_count,query_family,workload_tier,intent_facet,query_text_id,manifest_difficulty,target_relevant_domains,target_confuser_domains,explicit_domain_mention,explicit_zone_mention,semantic_intent_family
q-rf_3967_exodus-object_hard_v3-0502,test,Frankfurt184,50100,need the most relevant precipitation level readings for commuter downpour around school area with recent freshness,,school_area,rainfall,recent,high,medium,2,2,paraphrase_controlled,object_hard_v3,commuter_downpour,qt-q-rf_3967_exodus-object_hard_v3-0502,medium,domain-04;domain-07,,0,0,commuter_downpour
q-rf_3967_exodus-object_hard_v3-0503,test,"Santa+Clara,+CA389",50200,need the most relevant rain intensity readings for drainage overflow around stadium area with recent freshness,,stadium_area,rainfall,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,drainage_overflow,qt-q-rf_3967_exodus-object_hard_v3-0503,medium,domain-03,,0,0,drainage_overflow
q-rf_3967_exodus-object_hard_v3-0504,test,"Santa+Clara,+CA363",50300,need the most relevant precipitation level readings for shower burst around transport hub with realtime freshness,,transport_hub,rainfall,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,shower_burst,qt-q-rf_3967_exodus-object_hard_v3-0504,medium,domain-03,,0,0,shower_burst
q-rf_3967_exodus-object_hard_v3-0505,test,"Atlanta,+GA133",50400,need the most relevant precipitation level readings for shower burst around transport hub with recent freshness,,transport_hub,rainfall,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,shower_burst,qt-q-rf_3967_exodus-object_hard_v3-0505,medium,domain-02,,0,0,shower_burst
q-rf_3967_exodus-object_hard_v3-0506,test,"Santa+Clara,+CA388",50500,need the most relevant lamp status readings for maintenance flicker around downtown with archival freshness,,downtown,street_light_state,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,maintenance_flicker,qt-q-rf_3967_exodus-object_hard_v3-0506,medium,domain-08,,0,0,maintenance_flicker
q-rf_3967_exodus-object_hard_v3-0507,test,Amsterdam119,50600,need the most relevant street light state readings for school perimeter fault around downtown with realtime freshness,,downtown,street_light_state,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,school_perimeter_fault,qt-q-rf_3967_exodus-object_hard_v3-0507,medium,domain-01,,0,0,school_perimeter_fault
q-rf_3967_exodus-object_hard_v3-0508,test,"Austin,+TX136",50700,need the most relevant street light state readings for maintenance flicker around industrial with realtime freshness,,industrial,street_light_state,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,maintenance_flicker,qt-q-rf_3967_exodus-object_hard_v3-0508,medium,domain-02,,0,0,maintenance_flicker
q-rf_3967_exodus-object_hard_v3-0509,test,"Herndon,+VA208",50800,need the most relevant street light state readings for school perimeter fault around residential with archival freshness,,residential,street_light_state,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,school_perimeter_fault,qt-q-rf_3967_exodus-object_hard_v3-0509,medium,domain-07,,0,0,school_perimeter_fault
q-rf_3967_exodus-object_hard_v3-0510,test,Frankfurt184,50900,need the most relevant lighting state readings for school perimeter fault around residential with recent freshness,,residential,street_light_state,recent,high,medium,2,2,paraphrase_controlled,object_hard_v3,school_perimeter_fault,qt-q-rf_3967_exodus-object_hard_v3-0510,medium,domain-05;domain-08,,0,0,school_perimeter_fault
q-rf_3967_exodus-object_hard_v3-0511,test,"Santa+Clara,+CA389",51000,need the most relevant street light state readings for stadium egress lighting around school area with recent freshness,,school_area,street_light_state,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,stadium_egress_lighting,qt-q-rf_3967_exodus-object_hard_v3-0511,medium,domain-04,,0,0,stadium_egress_lighting
q-rf_3967_exodus-object_hard_v3-0512,test,"Santa+Clara,+CA363",51100,need the most relevant lighting state readings for stadium egress lighting around stadium area with archival freshness,,stadium_area,street_light_state,archival,high,medium,2,2,paraphrase_controlled,object_hard_v3,stadium_egress_lighting,qt-q-rf_3967_exodus-object_hard_v3-0512,medium,domain-03;domain-06,,0,0,stadium_egress_lighting
q-rf_3967_exodus-object_hard_v3-0513,test,"Atlanta,+GA133",51200,need the most relevant street light state readings for outage cluster around stadium area with realtime freshness,,stadium_area,street_light_state,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,outage_cluster,qt-q-rf_3967_exodus-object_hard_v3-0513,medium,domain-03,,0,0,outage_cluster
q-rf_3967_exodus-object_hard_v3-0514,test,"Santa+Clara,+CA388",51300,need the most relevant lighting state readings for dimming schedule around stadium area with recent freshness,,stadium_area,street_light_state,recent,high,medium,2,2,paraphrase_controlled,object_hard_v3,dimming_schedule,qt-q-rf_3967_exodus-object_hard_v3-0514,medium,domain-03;domain-06,,0,0,dimming_schedule
q-rf_3967_exodus-object_hard_v3-0515,test,Amsterdam119,51400,need the most relevant street light state readings for maintenance flicker around transport hub with archival freshness,,transport_hub,street_light_state,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,maintenance_flicker,qt-q-rf_3967_exodus-object_hard_v3-0515,medium,domain-03,,0,0,maintenance_flicker
q-rf_3967_exodus-object_hard_v3-0516,test,"Austin,+TX136",51500,need the most relevant street light state readings for outage cluster around transport hub with realtime freshness,,transport_hub,street_light_state,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,outage_cluster,qt-q-rf_3967_exodus-object_hard_v3-0516,medium,domain-03,,0,0,outage_cluster
q-rf_3967_exodus-object_hard_v3-0517,test,"Herndon,+VA208",51600,need the most relevant lighting state readings for dimming schedule around transport hub with recent freshness,,transport_hub,street_light_state,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,dimming_schedule,qt-q-rf_3967_exodus-object_hard_v3-0517,medium,domain-03,,0,0,dimming_schedule
q-rf_3967_exodus-object_hard_v3-0518,test,Frankfurt184,51700,need the most relevant lamp status readings for outage cluster around transport hub with recent freshness,,transport_hub,street_light_state,recent,high,medium,2,2,paraphrase_controlled,object_hard_v3,outage_cluster,qt-q-rf_3967_exodus-object_hard_v3-0518,medium,domain-02;domain-05,,0,0,outage_cluster
q-rf_3967_exodus-object_hard_v3-0519,test,"Santa+Clara,+CA389",51800,need the most relevant temperature readings for facade reflection around downtown with archival freshness,,downtown,temperature,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,facade_reflection,qt-q-rf_3967_exodus-object_hard_v3-0519,medium,domain-08,,0,0,facade_reflection
q-rf_3967_exodus-object_hard_v3-0520,test,"Santa+Clara,+CA363",51900,need the most relevant ambient heat readings for pedestrian comfort around downtown with archival freshness,,downtown,temperature,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,pedestrian_comfort,qt-q-rf_3967_exodus-object_hard_v3-0520,medium,domain-01,,0,0,pedestrian_comfort
q-rf_3967_exodus-object_hard_v3-0521,test,"Atlanta,+GA133",52000,need the most relevant thermal reading readings for cooling gap around downtown with realtime freshness,,downtown,temperature,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,cooling_gap,qt-q-rf_3967_exodus-object_hard_v3-0521,medium,domain-01,,0,0,cooling_gap
q-rf_3967_exodus-object_hard_v3-0522,test,"Santa+Clara,+CA388",52100,need the most relevant ambient heat readings for facade reflection around downtown with recent freshness,,downtown,temperature,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,facade_reflection,qt-q-rf_3967_exodus-object_hard_v3-0522,medium,domain-01,,0,0,facade_reflection
q-rf_3967_exodus-object_hard_v3-0523,test,Amsterdam119,52200,need the most relevant temperature readings for facade reflection around industrial with realtime freshness,,industrial,temperature,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,facade_reflection,qt-q-rf_3967_exodus-object_hard_v3-0523,medium,domain-02,,0,0,facade_reflection
q-rf_3967_exodus-object_hard_v3-0524,test,"Austin,+TX136",52300,need the most relevant thermal reading readings for cooling gap around residential with recent freshness,,residential,temperature,recent,high,medium,2,2,paraphrase_controlled,object_hard_v3,cooling_gap,qt-q-rf_3967_exodus-object_hard_v3-0524,medium,domain-05;domain-08,,0,0,cooling_gap
q-rf_3967_exodus-object_hard_v3-0525,test,"Herndon,+VA208",52400,need the most relevant thermal reading readings for cooling gap around school area with archival freshness,,school_area,temperature,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,cooling_gap,qt-q-rf_3967_exodus-object_hard_v3-0525,medium,domain-04,,0,0,cooling_gap
q-rf_3967_exodus-object_hard_v3-0526,test,Frankfurt184,52500,need the most relevant thermal reading readings for microclimate shift around school area with realtime freshness,,school_area,temperature,realtime,high,medium,2,2,paraphrase_controlled,object_hard_v3,microclimate_shift,qt-q-rf_3967_exodus-object_hard_v3-0526,medium,domain-04;domain-07,,0,0,microclimate_shift
q-rf_3967_exodus-object_hard_v3-0527,test,"Santa+Clara,+CA389",52600,need the most relevant temperature readings for pedestrian comfort around school area with recent freshness,,school_area,temperature,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,pedestrian_comfort,qt-q-rf_3967_exodus-object_hard_v3-0527,medium,domain-04,,0,0,pedestrian_comfort
q-rf_3967_exodus-object_hard_v3-0528,test,"Santa+Clara,+CA363",52700,need the most relevant temperature readings for microclimate shift around stadium area with recent freshness,,stadium_area,temperature,recent,high,medium,2,2,paraphrase_controlled,object_hard_v3,microclimate_shift,qt-q-rf_3967_exodus-object_hard_v3-0528,medium,domain-03;domain-06,,0,0,microclimate_shift
q-rf_3967_exodus-object_hard_v3-0529,test,"Atlanta,+GA133",52800,need the most relevant temperature readings for heat island around transport hub with realtime freshness,,transport_hub,temperature,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,heat_island,qt-q-rf_3967_exodus-object_hard_v3-0529,medium,domain-03,,0,0,heat_island
q-rf_3967_exodus-object_hard_v3-0530,test,"Santa+Clara,+CA388",52900,need the most relevant temperature readings for heat island around transport hub with recent freshness,,transport_hub,temperature,recent,high,medium,2,2,paraphrase_controlled,object_hard_v3,heat_island,qt-q-rf_3967_exodus-object_hard_v3-0530,medium,domain-02;domain-05,,0,0,heat_island
q-rf_3967_exodus-object_hard_v3-0531,test,Amsterdam119,53000,need the most relevant vehicle flow speed readings for freight corridor slowdown around downtown with archival freshness,,downtown,traffic_speed,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,freight_corridor_slowdown,qt-q-rf_3967_exodus-object_hard_v3-0531,medium,domain-08,,0,0,freight_corridor_slowdown
q-rf_3967_exodus-object_hard_v3-0532,test,"Austin,+TX136",53100,need the most relevant traffic speed readings for event dispersal around downtown with realtime freshness,,downtown,traffic_speed,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,event_dispersal,qt-q-rf_3967_exodus-object_hard_v3-0532,medium,domain-01,,0,0,event_dispersal
q-rf_3967_exodus-object_hard_v3-0533,test,"Herndon,+VA208",53200,need the most relevant vehicle flow speed readings for school zone slowdown around downtown with realtime freshness,,downtown,traffic_speed,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,school_zone_slowdown,qt-q-rf_3967_exodus-object_hard_v3-0533,medium,domain-08,,0,0,school_zone_slowdown
q-rf_3967_exodus-object_hard_v3-0534,test,Frankfurt184,53300,need the most relevant traffic speed readings for event dispersal around downtown with recent freshness,,downtown,traffic_speed,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,event_dispersal,qt-q-rf_3967_exodus-object_hard_v3-0534,medium,domain-08,,0,0,event_dispersal
q-rf_3967_exodus-object_hard_v3-0535,test,"Santa+Clara,+CA389",53400,need the most relevant road speed readings for event dispersal around industrial with archival freshness,,industrial,traffic_speed,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,event_dispersal,qt-q-rf_3967_exodus-object_hard_v3-0535,medium,domain-02,,0,0,event_dispersal
q-rf_3967_exodus-object_hard_v3-0536,test,"Santa+Clara,+CA363",53500,realtime freight corridor slowdown vehicle flow speed for industrial,,industrial,traffic_speed,realtime,high,medium,1,1,semantic_brief,object_hard_v3,freight_corridor_slowdown,qt-q-rf_3967_exodus-object_hard_v3-0536,medium,domain-02,,0,0,freight_corridor_slowdown
q-rf_3967_exodus-object_hard_v3-0537,test,"Atlanta,+GA133",53600,recent school zone slowdown vehicle flow speed for industrial,,industrial,traffic_speed,recent,high,medium,1,1,semantic_brief,object_hard_v3,school_zone_slowdown,qt-q-rf_3967_exodus-object_hard_v3-0537,medium,domain-02,,0,0,school_zone_slowdown
q-rf_3967_exodus-object_hard_v3-0538,test,"Santa+Clara,+CA388",53700,archival freight corridor slowdown road speed for residential,,residential,traffic_speed,archival,high,medium,2,2,semantic_brief,object_hard_v3,freight_corridor_slowdown,qt-q-rf_3967_exodus-object_hard_v3-0538,medium,domain-05;domain-08,,0,0,freight_corridor_slowdown
q-rf_3967_exodus-object_hard_v3-0539,test,Amsterdam119,53800,realtime bus lane delay vehicle flow speed for residential,,residential,traffic_speed,realtime,high,medium,1,1,semantic_brief,object_hard_v3,bus_lane_delay,qt-q-rf_3967_exodus-object_hard_v3-0539,medium,domain-05,,0,0,bus_lane_delay
q-rf_3967_exodus-object_hard_v3-0540,test,"Austin,+TX136",53900,recent event dispersal traffic speed for residential,,residential,traffic_speed,recent,high,medium,2,2,semantic_brief,object_hard_v3,event_dispersal,qt-q-rf_3967_exodus-object_hard_v3-0540,medium,domain-05;domain-08,,0,0,event_dispersal
q-rf_3967_exodus-object_hard_v3-0541,test,"Herndon,+VA208",54000,recent bus lane delay traffic speed for school area,,school_area,traffic_speed,recent,high,hard,1,1,semantic_brief,object_hard_v3,bus_lane_delay,qt-q-rf_3967_exodus-object_hard_v3-0541,hard,domain-04,,0,0,bus_lane_delay
q-rf_3967_exodus-object_hard_v3-0542,test,Frankfurt184,54100,recent congestion spillback road speed for stadium area,,stadium_area,traffic_speed,recent,high,hard,2,2,semantic_brief,object_hard_v3,congestion_spillback,qt-q-rf_3967_exodus-object_hard_v3-0542,hard,domain-03;domain-06,,0,0,congestion_spillback
q-rf_3967_exodus-object_hard_v3-0543,test,"Santa+Clara,+CA389",54200,archival congestion spillback road speed for transport hub,,transport_hub,traffic_speed,archival,high,hard,1,1,semantic_brief,object_hard_v3,congestion_spillback,qt-q-rf_3967_exodus-object_hard_v3-0543,hard,domain-02,,0,0,congestion_spillback
q-rf_3967_exodus-object_hard_v3-0544,test,"Santa+Clara,+CA363",54300,archival freight corridor slowdown vehicle flow speed for transport hub,,transport_hub,traffic_speed,archival,high,hard,1,1,semantic_brief,object_hard_v3,freight_corridor_slowdown,qt-q-rf_3967_exodus-object_hard_v3-0544,hard,domain-03,,0,0,freight_corridor_slowdown
q-rf_3967_exodus-object_hard_v3-0545,test,"Atlanta,+GA133",54400,realtime freight corridor slowdown road speed for transport hub,,transport_hub,traffic_speed,realtime,high,hard,1,1,semantic_brief,object_hard_v3,freight_corridor_slowdown,qt-q-rf_3967_exodus-object_hard_v3-0545,hard,domain-02,,0,0,freight_corridor_slowdown
q-rf_3967_exodus-object_hard_v3-0546,test,"Santa+Clara,+CA388",54500,realtime school zone slowdown road speed for transport hub,,transport_hub,traffic_speed,realtime,high,hard,1,1,semantic_brief,object_hard_v3,school_zone_slowdown,qt-q-rf_3967_exodus-object_hard_v3-0546,hard,domain-03,,0,0,school_zone_slowdown
q-rf_3967_exodus-object_hard_v3-0547,test,Amsterdam119,54600,recent congestion spillback traffic speed for transport hub,,transport_hub,traffic_speed,recent,high,hard,1,1,semantic_brief,object_hard_v3,congestion_spillback,qt-q-rf_3967_exodus-object_hard_v3-0547,hard,domain-03,,0,0,congestion_spillback
q-rf_3967_exodus-object_hard_v3-0548,test,"Austin,+TX136",54700,recent school zone slowdown road speed for transport hub,,transport_hub,traffic_speed,recent,high,hard,2,2,semantic_brief,object_hard_v3,school_zone_slowdown,qt-q-rf_3967_exodus-object_hard_v3-0548,hard,domain-02;domain-05,,0,0,school_zone_slowdown
q-rf_3967_exodus-object_hard_v3-0549,test,"Herndon,+VA208",54800,archival freight terminal emission carbon dioxide for downtown,,downtown,air_quality_co2,archival,high,hard,1,1,semantic_brief,object_hard_v3,freight_terminal_emission,qt-q-rf_3967_exodus-object_hard_v3-0549,hard,domain-08,,0,0,freight_terminal_emission
