query_id,split,ingress_node_id,start_time_ms,query_text,zone_constraint,zone_type_constraint,service_constraint,freshness_constraint,ambiguity_level,difficulty,intended_domain_count,ground_truth_count,query_family,workload_tier,intent_facet,query_text_id,manifest_difficulty,target_relevant_domains,target_confuser_domains,explicit_domain_mention,explicit_zone_mention,semantic_intent_family
q-rf_1239_sprint-object_hard_v3-0522,test,"Atlanta,+GA2338",52100,need the most relevant vehicle flow speed readings for freight corridor slowdown around residential with archival freshness,,residential,traffic_speed,archival,high,medium,2,2,paraphrase_controlled,object_hard_v3,freight_corridor_slowdown,qt-q-rf_1239_sprint-object_hard_v3-0522,medium,domain-05;domain-08,,0,0,freight_corridor_slowdown
q-rf_1239_sprint-object_hard_v3-0523,test,"Relay,+MD4093",52200,need the most relevant road speed readings for bus lane delay around residential with realtime freshness,,residential,traffic_speed,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,bus_lane_delay,qt-q-rf_1239_sprint-object_hard_v3-0523,medium,domain-05,,0,0,bus_lane_delay
q-rf_1239_sprint-object_hard_v3-0524,test,"New+York,+NY4134",52300,need the most relevant road speed readings for freight corridor slowdown around residential with realtime freshness,,residential,traffic_speed,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,freight_corridor_slowdown,qt-q-rf_1239_sprint-object_hard_v3-0524,medium,domain-12,,0,0,freight_corridor_slowdown
q-rf_1239_sprint-object_hard_v3-0525,test,"Atlanta,+GA6565",52400,need the most relevant road speed readings for event dispersal around residential with recent freshness,,residential,traffic_speed,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,event_dispersal,qt-q-rf_1239_sprint-object_hard_v3-0525,medium,domain-05,,0,0,event_dispersal
q-rf_1239_sprint-object_hard_v3-0526,test,"Manasquan,+NJ4047",52500,need the most relevant road speed readings for bus lane delay around school area with archival freshness,,school_area,traffic_speed,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,bus_lane_delay,qt-q-rf_1239_sprint-object_hard_v3-0526,medium,domain-11,,0,0,bus_lane_delay
q-rf_1239_sprint-object_hard_v3-0527,test,"Tacoma,+WA6720",52600,need the most relevant vehicle flow speed readings for event dispersal around school area with realtime freshness,,school_area,traffic_speed,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,event_dispersal,qt-q-rf_1239_sprint-object_hard_v3-0527,medium,domain-11,,0,0,event_dispersal
q-rf_1239_sprint-object_hard_v3-0528,test,"Roachdale,+IN6402",52700,need the most relevant road speed readings for bus lane delay around school area with recent freshness,,school_area,traffic_speed,recent,high,medium,2,2,paraphrase_controlled,object_hard_v3,bus_lane_delay,qt-q-rf_1239_sprint-object_hard_v3-0528,medium,domain-04;domain-07,,0,0,bus_lane_delay
q-rf_1239_sprint-object_hard_v3-0529,test,Boston5499,52800,need the most relevant traffic speed readings for freight corridor slowdown around school area with recent freshness,,school_area,traffic_speed,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,freight_corridor_slowdown,qt-q-rf_1239_sprint-object_hard_v3-0529,medium,domain-11,,0,0,freight_corridor_slowdown
q-rf_1239_sprint-object_hard_v3-0530,test,Paris4051,52900,need the most relevant vehicle flow speed readings for bus lane delay around stadium area with archival freshness,,stadium_area,traffic_speed,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,bus_lane_delay,qt-q-rf_1239_sprint-object_hard_v3-0530,medium,domain-11,,0,0,bus_lane_delay
q-rf_1239_sprint-object_hard_v3-0531,test,"Relay,+MD6431",53000,need the most relevant vehicle flow speed readings for event dispersal around stadium area with realtime freshness,,stadium_area,traffic_speed,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,event_dispersal,qt-q-rf_1239_sprint-object_hard_v3-0531,medium,domain-11,,0,0,event_dispersal
q-rf_1239_sprint-object_hard_v3-0532,test,"Munich,+Germany4087",53100,need the most relevant road speed readings for congestion spillback around stadium area with recent freshness,,stadium_area,traffic_speed,recent,high,medium,2,2,paraphrase_controlled,object_hard_v3,congestion_spillback,qt-q-rf_1239_sprint-object_hard_v3-0532,medium,domain-03;domain-06,,0,0,congestion_spillback
q-rf_1239_sprint-object_hard_v3-0533,test,London4045,53200,need the most relevant vehicle flow speed readings for event dispersal around stadium area with recent freshness,,stadium_area,traffic_speed,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,event_dispersal,qt-q-rf_1239_sprint-object_hard_v3-0533,medium,domain-15,,0,0,event_dispersal
q-rf_1239_sprint-object_hard_v3-0534,test,"Rancho+Cordova,+CA5514",53300,need the most relevant road speed readings for congestion spillback around transport hub with archival freshness,,transport_hub,traffic_speed,archival,high,medium,2,2,paraphrase_controlled,object_hard_v3,congestion_spillback,qt-q-rf_1239_sprint-object_hard_v3-0534,medium,domain-02;domain-10,,0,0,congestion_spillback
q-rf_1239_sprint-object_hard_v3-0535,test,"Sydney,+Australia4067",53400,need the most relevant vehicle flow speed readings for event dispersal around transport hub with archival freshness,,transport_hub,traffic_speed,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,event_dispersal,qt-q-rf_1239_sprint-object_hard_v3-0535,medium,domain-14,,0,0,event_dispersal
q-rf_1239_sprint-object_hard_v3-0536,test,"Ashburn,+VA10162",53500,archival freight corridor slowdown road speed for transport hub,,transport_hub,traffic_speed,archival,high,medium,1,1,semantic_brief,object_hard_v3,freight_corridor_slowdown,qt-q-rf_1239_sprint-object_hard_v3-0536,medium,domain-03,,0,0,freight_corridor_slowdown
q-rf_1239_sprint-object_hard_v3-0537,test,"Seattle,+WA6450",53600,realtime congestion spillback traffic speed for transport hub,,transport_hub,traffic_speed,realtime,high,medium,1,1,semantic_brief,object_hard_v3,congestion_spillback,qt-q-rf_1239_sprint-object_hard_v3-0537,medium,domain-14,,0,0,congestion_spillback
q-rf_1239_sprint-object_hard_v3-0538,test,"Atlanta,+GA2338",53700,realtime freight corridor slowdown traffic speed for transport hub,,transport_hub,traffic_speed,realtime,high,medium,1,1,semantic_brief,object_hard_v3,freight_corridor_slowdown,qt-q-rf_1239_sprint-object_hard_v3-0538,medium,domain-02,,0,0,freight_corridor_slowdown
q-rf_1239_sprint-object_hard_v3-0539,test,"Relay,+MD4093",53800,realtime school zone slowdown road speed for transport hub,,transport_hub,traffic_speed,realtime,high,medium,1,1,semantic_brief,object_hard_v3,school_zone_slowdown,qt-q-rf_1239_sprint-object_hard_v3-0539,medium,domain-03,,0,0,school_zone_slowdown
q-rf_1239_sprint-object_hard_v3-0540,test,"New+York,+NY4134",53900,recent bus lane delay traffic speed for transport hub,,transport_hub,traffic_speed,recent,high,medium,1,1,semantic_brief,object_hard_v3,bus_lane_delay,qt-q-rf_1239_sprint-object_hard_v3-0540,medium,domain-14,,0,0,bus_lane_delay
q-rf_1239_sprint-object_hard_v3-0541,test,"Atlanta,+GA6565",54000,recent congestion spillback vehicle flow speed for transport hub,,transport_hub,traffic_speed,recent,high,hard,1,1,semantic_brief,object_hard_v3,congestion_spillback,qt-q-rf_1239_sprint-object_hard_v3-0541,hard,domain-03,,0,0,congestion_spillback
q-rf_1239_sprint-object_hard_v3-0542,test,"Manasquan,+NJ4047",54100,recent school zone slowdown vehicle flow speed for transport hub,,transport_hub,traffic_speed,recent,high,hard,2,2,semantic_brief,object_hard_v3,school_zone_slowdown,qt-q-rf_1239_sprint-object_hard_v3-0542,hard,domain-02;domain-05,,0,0,school_zone_slowdown
q-rf_1239_sprint-object_hard_v3-0543,test,"Tacoma,+WA6720",54200,archival freight terminal emission carbon level for downtown,,downtown,air_quality_co2,archival,high,hard,1,1,semantic_brief,object_hard_v3,freight_terminal_emission,qt-q-rf_1239_sprint-object_hard_v3-0543,hard,domain-08,,0,0,freight_terminal_emission
q-rf_1239_sprint-object_hard_v3-0544,test,"Roachdale,+IN6402",54300,realtime stadium post event co2 carbon dioxide for downtown,,downtown,air_quality_co2,realtime,high,hard,1,1,semantic_brief,object_hard_v3,stadium_post_event_co2,qt-q-rf_1239_sprint-object_hard_v3-0544,hard,domain-01,,0,0,stadium_post_event_co2
q-rf_1239_sprint-object_hard_v3-0545,test,Boston5499,54400,recent indoor ventilation strain carbon level for downtown,,downtown,air_quality_co2,recent,high,hard,1,1,semantic_brief,object_hard_v3,indoor_ventilation_strain,qt-q-rf_1239_sprint-object_hard_v3-0545,hard,domain-12,,0,0,indoor_ventilation_strain
q-rf_1239_sprint-object_hard_v3-0546,test,Paris4051,54500,archival freight terminal emission carbon dioxide for industrial,,industrial,air_quality_co2,archival,high,hard,1,1,semantic_brief,object_hard_v3,freight_terminal_emission,qt-q-rf_1239_sprint-object_hard_v3-0546,hard,domain-08,,0,0,freight_terminal_emission
q-rf_1239_sprint-object_hard_v3-0547,test,"Relay,+MD6431",54600,archival indoor ventilation strain carbon level for industrial,,industrial,air_quality_co2,archival,high,hard,1,1,semantic_brief,object_hard_v3,indoor_ventilation_strain,qt-q-rf_1239_sprint-object_hard_v3-0547,hard,domain-01,,0,0,indoor_ventilation_strain
q-rf_1239_sprint-object_hard_v3-0548,test,"Munich,+Germany4087",54700,archival transit queue buildup carbon dioxide for industrial,,industrial,air_quality_co2,archival,high,hard,2,2,semantic_brief,object_hard_v3,transit_queue_buildup,qt-q-rf_1239_sprint-object_hard_v3-0548,hard,domain-13;domain-16,,0,0,transit_queue_buildup
q-rf_1239_sprint-object_hard_v3-0549,test,London4045,54800,realtime indoor ventilation strain carbon dioxide for industrial,,industrial,air_quality_co2,realtime,high,hard,1,1,semantic_brief,object_hard_v3,indoor_ventilation_strain,qt-q-rf_1239_sprint-object_hard_v3-0549,hard,domain-08,,0,0,indoor_ventilation_strain
q-rf_1239_sprint-object_hard_v3-0550,test,"Rancho+Cordova,+CA5514",54900,realtime stadium post event co2 carbon level for industrial,,industrial,air_quality_co2,realtime,high,hard,2,2,semantic_brief,object_hard_v3,stadium_post_event_co2,qt-q-rf_1239_sprint-object_hard_v3-0550,hard,domain-01;domain-04,,0,0,stadium_post_event_co2
q-rf_1239_sprint-object_hard_v3-0551,test,"Sydney,+Australia4067",55000,realtime traffic corridor emission carbon level for industrial,,industrial,air_quality_co2,realtime,high,hard,1,1,semantic_brief,object_hard_v3,traffic_corridor_emission,qt-q-rf_1239_sprint-object_hard_v3-0551,hard,domain-09,,0,0,traffic_corridor_emission
q-rf_1239_sprint-object_hard_v3-0552,test,"Ashburn,+VA10162",55100,recent freight terminal emission carbon dioxide for industrial,,industrial,air_quality_co2,recent,high,hard,2,2,semantic_brief,object_hard_v3,freight_terminal_emission,qt-q-rf_1239_sprint-object_hard_v3-0552,hard,domain-01;domain-04,,0,0,freight_terminal_emission
q-rf_1239_sprint-object_hard_v3-0553,test,"Seattle,+WA6450",55200,recent traffic corridor emission co2 for industrial,,industrial,air_quality_co2,recent,high,hard,1,1,semantic_brief,object_hard_v3,traffic_corridor_emission,qt-q-rf_1239_sprint-object_hard_v3-0553,hard,domain-08,,0,0,traffic_corridor_emission
q-rf_1239_sprint-object_hard_v3-0554,test,"Atlanta,+GA2338",55300,archival stadium post event co2 carbon dioxide for residential,,residential,air_quality_co2,archival,high,hard,1,1,semantic_brief,object_hard_v3,stadium_post_event_co2,qt-q-rf_1239_sprint-object_hard_v3-0554,hard,domain-07,,0,0,stadium_post_event_co2
q-rf_1239_sprint-object_hard_v3-0555,test,"Relay,+MD4093",55400,realtime freight terminal emission carbon level for residential,,residential,air_quality_co2,realtime,high,hard,1,1,semantic_brief,object_hard_v3,freight_terminal_emission,qt-q-rf_1239_sprint-object_hard_v3-0555,hard,domain-07,,0,0,freight_terminal_emission
q-rf_1239_sprint-object_hard_v3-0556,test,"New+York,+NY4134",55500,recent freight terminal emission co2 for residential,,residential,air_quality_co2,recent,high,hard,2,2,semantic_brief,object_hard_v3,freight_terminal_emission,qt-q-rf_1239_sprint-object_hard_v3-0556,hard,domain-11;domain-14,,0,0,freight_terminal_emission
q-rf_1239_sprint-object_hard_v3-0557,test,"Atlanta,+GA6565",55600,recent transit queue buildup carbon dioxide for residential,,residential,air_quality_co2,recent,high,hard,1,1,semantic_brief,object_hard_v3,transit_queue_buildup,qt-q-rf_1239_sprint-object_hard_v3-0557,hard,domain-07,,0,0,transit_queue_buildup
q-rf_1239_sprint-object_hard_v3-0558,test,"Manasquan,+NJ4047",55700,archival transit queue buildup carbon level for school area,,school_area,air_quality_co2,archival,high,hard,1,1,semantic_brief,object_hard_v3,transit_queue_buildup,qt-q-rf_1239_sprint-object_hard_v3-0558,hard,domain-06,,0,0,transit_queue_buildup
q-rf_1239_sprint-object_hard_v3-0559,test,"Tacoma,+WA6720",55800,realtime stadium post event co2 carbon level for school area,,school_area,air_quality_co2,realtime,high,hard,1,1,semantic_brief,object_hard_v3,stadium_post_event_co2,qt-q-rf_1239_sprint-object_hard_v3-0559,hard,domain-11,,0,0,stadium_post_event_co2
q-rf_1239_sprint-object_hard_v3-0560,test,"Roachdale,+IN6402",55900,recent stadium post event co2 co2 for school area,,school_area,air_quality_co2,recent,high,hard,1,1,semantic_brief,object_hard_v3,stadium_post_event_co2,qt-q-rf_1239_sprint-object_hard_v3-0560,hard,domain-10,,0,0,stadium_post_event_co2
q-rf_1239_sprint-sanity_appendix_v3-0561,dev,Boston5499,56000,need carbon level for downtown with archival freshness,,downtown,air_quality_co2,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,freight_terminal_emission,qt-q-rf_1239_sprint-sanity_appendix_v3-0561,easy,domain-13,,0,0,freight_terminal_emission
q-rf_1239_sprint-sanity_appendix_v3-0562,dev,Paris4051,56100,need co2 for downtown with archival freshness,,downtown,air_quality_co2,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stadium_post_event_co2,qt-q-rf_1239_sprint-sanity_appendix_v3-0562,easy,domain-02,,0,0,stadium_post_event_co2
q-rf_1239_sprint-sanity_appendix_v3-0563,dev,"Relay,+MD6431",56200,need co2 for downtown with realtime freshness,,downtown,air_quality_co2,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,indoor_ventilation_strain,qt-q-rf_1239_sprint-sanity_appendix_v3-0563,easy,domain-13,,0,0,indoor_ventilation_strain
q-rf_1239_sprint-sanity_appendix_v3-0564,dev,"Munich,+Germany4087",56300,need co2 for downtown with realtime freshness,,downtown,air_quality_co2,realtime,low,easy,2,2,paraphrase_controlled,sanity_appendix_v3,stadium_post_event_co2,qt-q-rf_1239_sprint-sanity_appendix_v3-0564,easy,domain-06;domain-09,,0,0,stadium_post_event_co2
q-rf_1239_sprint-sanity_appendix_v3-0565,dev,London4045,56400,need co2 for downtown with recent freshness,,downtown,air_quality_co2,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,freight_terminal_emission,qt-q-rf_1239_sprint-sanity_appendix_v3-0565,easy,domain-06,,0,0,freight_terminal_emission
q-rf_1239_sprint-sanity_appendix_v3-0566,dev,"Rancho+Cordova,+CA5514",56500,need carbon dioxide for downtown with recent freshness,,downtown,air_quality_co2,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,transit_queue_buildup,qt-q-rf_1239_sprint-sanity_appendix_v3-0566,easy,domain-02,,0,0,transit_queue_buildup
q-rf_1239_sprint-sanity_appendix_v3-0567,dev,"Sydney,+Australia4067",56600,need carbon dioxide for industrial with archival freshness,,industrial,air_quality_co2,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,freight_terminal_emission,qt-q-rf_1239_sprint-sanity_appendix_v3-0567,easy,domain-03,,0,0,freight_terminal_emission
q-rf_1239_sprint-sanity_appendix_v3-0568,dev,"Ashburn,+VA10162",56700,need carbon level for industrial with archival freshness,,industrial,air_quality_co2,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,indoor_ventilation_strain,qt-q-rf_1239_sprint-sanity_appendix_v3-0568,easy,domain-14,,0,0,indoor_ventilation_strain
q-rf_1239_sprint-sanity_appendix_v3-0569,dev,"Seattle,+WA6450",56800,need carbon dioxide for industrial with archival freshness,,industrial,air_quality_co2,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stadium_post_event_co2,qt-q-rf_1239_sprint-sanity_appendix_v3-0569,easy,domain-02,,0,0,stadium_post_event_co2
q-rf_1239_sprint-sanity_appendix_v3-0570,dev,"Atlanta,+GA2338",56900,need carbon level for industrial with archival freshness,,industrial,air_quality_co2,archival,low,easy,2,2,paraphrase_controlled,sanity_appendix_v3,traffic_corridor_emission,qt-q-rf_1239_sprint-sanity_appendix_v3-0570,easy,domain-07;domain-10,,0,0,traffic_corridor_emission
q-rf_1239_sprint-sanity_appendix_v3-0571,dev,"Relay,+MD4093",57000,need carbon dioxide for industrial with realtime freshness,,industrial,air_quality_co2,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,indoor_ventilation_strain,qt-q-rf_1239_sprint-sanity_appendix_v3-0571,easy,domain-03,,0,0,indoor_ventilation_strain
q-rf_1239_sprint-sanity_appendix_v3-0572,dev,"New+York,+NY4134",57100,need carbon dioxide for industrial with realtime freshness,,industrial,air_quality_co2,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,traffic_corridor_emission,qt-q-rf_1239_sprint-sanity_appendix_v3-0572,easy,domain-14,,0,0,traffic_corridor_emission
