object_id,domain_id,zone_id,zone_type,service_class,semantic_facet,freshness_class,time_bucket,vendor_template_id,canonical_name,producer_node_id,controller_node_id,payload_size_bytes,unit,value_type,object_version,object_text_id,semantic_intent_family,semantic_intent_variant,confuser_group_id,difficulty_tag
obj-09-01-temperature-02-ncf01,domain-09,domain-09-zone-01,downtown,temperature,facade_reflection,recent,afternoon,tpl-03,/org/domain-09/zone/domain-09-zone-01/telemetry/temperature/obj-09-01-temperature-02-ncf01,producer-slot-domain-09-01-2,controller-slot-domain-09,283,celsius,float,1,text-obj-09-01-temperature-02-ncf01,facade_reflection,facade_reflection_variant_01,cg-obj-09-01-temperature-02,object_hard
obj-09-01-traffic_speed-01,domain-09,domain-09-zone-01,downtown,traffic_speed,event_dispersal,realtime,morning,tpl-01,/domain-09/domain-09-zone-01/traffic_speed/obj-09-01-traffic_speed-01,producer-slot-domain-09-01-1,controller-slot-domain-09,273,kmh,float,1,text-obj-09-01-traffic_speed-01,event_dispersal,event_dispersal_variant_03,cg-obj-09-01-traffic_speed-01,object_hard
obj-09-01-traffic_speed-01-snm01,domain-09,domain-09-zone-01,downtown,traffic_speed,freight_corridor_slowdown,realtime,morning,tpl-01,/domain-09/domain-09-zone-01/traffic_speed/obj-09-01-traffic_speed-01-snm01,producer-slot-domain-09-01-1,controller-slot-domain-09,273,kmh,float,1,text-obj-09-01-traffic_speed-01-snm01,freight_corridor_slowdown,freight_corridor_slowdown_variant_01,cg-obj-09-01-traffic_speed-01,object_hard
obj-09-01-traffic_speed-01-snm02,domain-09,domain-09-zone-01,downtown,traffic_speed,school_zone_slowdown,realtime,morning,tpl-01,/domain-09/domain-09-zone-01/traffic_speed/obj-09-01-traffic_speed-01-snm02,producer-slot-domain-09-01-1,controller-slot-domain-09,273,kmh,float,1,text-obj-09-01-traffic_speed-01-snm02,school_zone_slowdown,school_zone_slowdown_variant_02,cg-obj-09-01-traffic_speed-01,object_hard
obj-09-01-traffic_speed-01-snm03,domain-09,domain-09-zone-01,downtown,traffic_speed,congestion_spillback,realtime,morning,tpl-01,/domain-09/domain-09-zone-01/traffic_speed/obj-09-01-traffic_speed-01-snm03,producer-slot-domain-09-01-1,controller-slot-domain-09,273,kmh,float,1,text-obj-09-01-traffic_speed-01-snm03,congestion_spillback,congestion_spillback_variant_03,cg-obj-09-01-traffic_speed-01,object_hard
obj-09-01-traffic_speed-01-cnm01,domain-09,domain-09-zone-01,downtown,traffic_speed,event_dispersal,recent,morning,tpl-01,/domain-09/domain-09-zone-01/traffic_speed/obj-09-01-traffic_speed-01-cnm01,producer-slot-domain-09-01-1,controller-slot-domain-09,273,kmh,float,1,text-obj-09-01-traffic_speed-01-cnm01,event_dispersal,event_dispersal_variant_03,cg-obj-09-01-traffic_speed-01,object_hard
obj-09-01-traffic_speed-01-ncf01,domain-09,domain-09-zone-01,downtown,traffic_speed,event_dispersal,realtime,morning,tpl-02,/city/domain-09/services/traffic_speed/zones/domain-09-zone-01/objects/obj-09-01-traffic_speed-01-ncf01,producer-slot-domain-09-01-1,controller-slot-domain-09,273,kmh,float,1,text-obj-09-01-traffic_speed-01-ncf01,event_dispersal,event_dispersal_variant_03,cg-obj-09-01-traffic_speed-01,object_hard
obj-09-01-traffic_speed-02,domain-09,domain-09-zone-01,downtown,traffic_speed,freight_corridor_slowdown,recent,afternoon,tpl-02,/city/domain-09/services/traffic_speed/zones/domain-09-zone-01/objects/obj-09-01-traffic_speed-02,producer-slot-domain-09-01-2,controller-slot-domain-09,358,kmh,float,1,text-obj-09-01-traffic_speed-02,freight_corridor_slowdown,freight_corridor_slowdown_variant_01,cg-obj-09-01-traffic_speed-02,object_hard
obj-09-01-traffic_speed-02-snm01,domain-09,domain-09-zone-01,downtown,traffic_speed,school_zone_slowdown,recent,afternoon,tpl-02,/city/domain-09/services/traffic_speed/zones/domain-09-zone-01/objects/obj-09-01-traffic_speed-02-snm01,producer-slot-domain-09-01-2,controller-slot-domain-09,358,kmh,float,1,text-obj-09-01-traffic_speed-02-snm01,school_zone_slowdown,school_zone_slowdown_variant_01,cg-obj-09-01-traffic_speed-02,object_hard
obj-09-01-traffic_speed-02-snm02,domain-09,domain-09-zone-01,downtown,traffic_speed,congestion_spillback,recent,afternoon,tpl-02,/city/domain-09/services/traffic_speed/zones/domain-09-zone-01/objects/obj-09-01-traffic_speed-02-snm02,producer-slot-domain-09-01-2,controller-slot-domain-09,358,kmh,float,1,text-obj-09-01-traffic_speed-02-snm02,congestion_spillback,congestion_spillback_variant_02,cg-obj-09-01-traffic_speed-02,object_hard
obj-09-01-traffic_speed-02-snm03,domain-09,domain-09-zone-01,downtown,traffic_speed,bus_lane_delay,recent,afternoon,tpl-02,/city/domain-09/services/traffic_speed/zones/domain-09-zone-01/objects/obj-09-01-traffic_speed-02-snm03,producer-slot-domain-09-01-2,controller-slot-domain-09,358,kmh,float,1,text-obj-09-01-traffic_speed-02-snm03,bus_lane_delay,bus_lane_delay_variant_03,cg-obj-09-01-traffic_speed-02,object_hard
obj-09-01-traffic_speed-02-cnm01,domain-09,domain-09-zone-01,downtown,traffic_speed,freight_corridor_slowdown,archival,afternoon,tpl-02,/city/domain-09/services/traffic_speed/zones/domain-09-zone-01/objects/obj-09-01-traffic_speed-02-cnm01,producer-slot-domain-09-01-2,controller-slot-domain-09,358,kmh,float,1,text-obj-09-01-traffic_speed-02-cnm01,freight_corridor_slowdown,freight_corridor_slowdown_variant_01,cg-obj-09-01-traffic_speed-02,object_hard
obj-09-01-traffic_speed-02-ncf01,domain-09,domain-09-zone-01,downtown,traffic_speed,freight_corridor_slowdown,recent,afternoon,tpl-03,/org/domain-09/zone/domain-09-zone-01/telemetry/traffic_speed/obj-09-01-traffic_speed-02-ncf01,producer-slot-domain-09-01-2,controller-slot-domain-09,358,kmh,float,1,text-obj-09-01-traffic_speed-02-ncf01,freight_corridor_slowdown,freight_corridor_slowdown_variant_01,cg-obj-09-01-traffic_speed-02,object_hard
obj-09-02-air_quality_co2-01,domain-09,domain-09-zone-02,industrial,air_quality_co2,freight_terminal_emission,recent,afternoon,tpl-02,/city/domain-09/services/air_quality_co2/zones/domain-09-zone-02/objects/obj-09-02-air_quality_co2-01,producer-slot-domain-09-02-1,controller-slot-domain-09,382,ppm,float,1,text-obj-09-02-air_quality_co2-01,freight_terminal_emission,freight_terminal_emission_variant_01,cg-obj-09-02-air_quality_co2-01,object_hard
obj-09-02-air_quality_co2-01-snm01,domain-09,domain-09-zone-02,industrial,air_quality_co2,indoor_ventilation_strain,recent,afternoon,tpl-02,/city/domain-09/services/air_quality_co2/zones/domain-09-zone-02/objects/obj-09-02-air_quality_co2-01-snm01,producer-slot-domain-09-02-1,controller-slot-domain-09,382,ppm,float,1,text-obj-09-02-air_quality_co2-01-snm01,indoor_ventilation_strain,indoor_ventilation_strain_variant_01,cg-obj-09-02-air_quality_co2-01,object_hard
obj-09-02-air_quality_co2-01-snm02,domain-09,domain-09-zone-02,industrial,air_quality_co2,traffic_corridor_emission,recent,afternoon,tpl-02,/city/domain-09/services/air_quality_co2/zones/domain-09-zone-02/objects/obj-09-02-air_quality_co2-01-snm02,producer-slot-domain-09-02-1,controller-slot-domain-09,382,ppm,float,1,text-obj-09-02-air_quality_co2-01-snm02,traffic_corridor_emission,traffic_corridor_emission_variant_02,cg-obj-09-02-air_quality_co2-01,object_hard
obj-09-02-air_quality_co2-01-snm03,domain-09,domain-09-zone-02,industrial,air_quality_co2,transit_queue_buildup,recent,afternoon,tpl-02,/city/domain-09/services/air_quality_co2/zones/domain-09-zone-02/objects/obj-09-02-air_quality_co2-01-snm03,producer-slot-domain-09-02-1,controller-slot-domain-09,382,ppm,float,1,text-obj-09-02-air_quality_co2-01-snm03,transit_queue_buildup,transit_queue_buildup_variant_03,cg-obj-09-02-air_quality_co2-01,object_hard
obj-09-02-air_quality_co2-01-cnm01,domain-09,domain-09-zone-02,industrial,air_quality_co2,freight_terminal_emission,archival,afternoon,tpl-02,/city/domain-09/services/air_quality_co2/zones/domain-09-zone-02/objects/obj-09-02-air_quality_co2-01-cnm01,producer-slot-domain-09-02-1,controller-slot-domain-09,382,ppm,float,1,text-obj-09-02-air_quality_co2-01-cnm01,freight_terminal_emission,freight_terminal_emission_variant_01,cg-obj-09-02-air_quality_co2-01,object_hard
obj-09-02-air_quality_co2-01-ncf01,domain-09,domain-09-zone-02,industrial,air_quality_co2,freight_terminal_emission,recent,afternoon,tpl-03,/org/domain-09/zone/domain-09-zone-02/telemetry/air_quality_co2/obj-09-02-air_quality_co2-01-ncf01,producer-slot-domain-09-02-1,controller-slot-domain-09,382,ppm,float,1,text-obj-09-02-air_quality_co2-01-ncf01,freight_terminal_emission,freight_terminal_emission_variant_01,cg-obj-09-02-air_quality_co2-01,object_hard
obj-09-02-air_quality_co2-02,domain-09,domain-09-zone-02,industrial,air_quality_co2,indoor_ventilation_strain,archival,evening,tpl-03,/org/domain-09/zone/domain-09-zone-02/telemetry/air_quality_co2/obj-09-02-air_quality_co2-02,producer-slot-domain-09-02-2,controller-slot-domain-09,254,ppm,float,1,text-obj-09-02-air_quality_co2-02,indoor_ventilation_strain,indoor_ventilation_strain_variant_02,cg-obj-09-02-air_quality_co2-02,object_hard
obj-09-02-air_quality_co2-02-snm01,domain-09,domain-09-zone-02,industrial,air_quality_co2,traffic_corridor_emission,archival,evening,tpl-03,/org/domain-09/zone/domain-09-zone-02/telemetry/air_quality_co2/obj-09-02-air_quality_co2-02-snm01,producer-slot-domain-09-02-2,controller-slot-domain-09,254,ppm,float,1,text-obj-09-02-air_quality_co2-02-snm01,traffic_corridor_emission,traffic_corridor_emission_variant_01,cg-obj-09-02-air_quality_co2-02,object_hard
obj-09-02-air_quality_co2-02-snm02,domain-09,domain-09-zone-02,industrial,air_quality_co2,transit_queue_buildup,archival,evening,tpl-03,/org/domain-09/zone/domain-09-zone-02/telemetry/air_quality_co2/obj-09-02-air_quality_co2-02-snm02,producer-slot-domain-09-02-2,controller-slot-domain-09,254,ppm,float,1,text-obj-09-02-air_quality_co2-02-snm02,transit_queue_buildup,transit_queue_buildup_variant_02,cg-obj-09-02-air_quality_co2-02,object_hard
obj-09-02-air_quality_co2-02-snm03,domain-09,domain-09-zone-02,industrial,air_quality_co2,stadium_post_event_co2,archival,evening,tpl-03,/org/domain-09/zone/domain-09-zone-02/telemetry/air_quality_co2/obj-09-02-air_quality_co2-02-snm03,producer-slot-domain-09-02-2,controller-slot-domain-09,254,ppm,float,1,text-obj-09-02-air_quality_co2-02-snm03,stadium_post_event_co2,stadium_post_event_co2_variant_03,cg-obj-09-02-air_quality_co2-02,object_hard
obj-09-02-air_quality_co2-02-cnm01,domain-09,domain-09-zone-02,industrial,air_quality_co2,indoor_ventilation_strain,realtime,evening,tpl-03,/org/domain-09/zone/domain-09-zone-02/telemetry/air_quality_co2/obj-09-02-air_quality_co2-02-cnm01,producer-slot-domain-09-02-2,controller-slot-domain-09,254,ppm,float,1,text-obj-09-02-air_quality_co2-02-cnm01,indoor_ventilation_strain,indoor_ventilation_strain_variant_02,cg-obj-09-02-air_quality_co2-02,object_hard
obj-09-02-air_quality_co2-02-ncf01,domain-09,domain-09-zone-02,industrial,air_quality_co2,indoor_ventilation_strain,archival,evening,tpl-04,/iot/air_quality_co2/domain-09/domain-09-zone-02/obj-09-02-air_quality_co2-02-ncf01,producer-slot-domain-09-02-2,controller-slot-domain-09,254,ppm,float,1,text-obj-09-02-air_quality_co2-02-ncf01,indoor_ventilation_strain,indoor_ventilation_strain_variant_02,cg-obj-09-02-air_quality_co2-02,object_hard
obj-09-02-air_quality_co2-03,domain-09,domain-09-zone-02,industrial,air_quality_co2,traffic_corridor_emission,realtime,morning,tpl-04,/iot/air_quality_co2/domain-09/domain-09-zone-02/obj-09-02-air_quality_co2-03,producer-slot-domain-09-02-3,controller-slot-domain-09,182,ppm,float,1,text-obj-09-02-air_quality_co2-03,traffic_corridor_emission,traffic_corridor_emission_variant_03,cg-obj-09-02-air_quality_co2-03,object_hard
obj-09-02-air_quality_co2-03-snm01,domain-09,domain-09-zone-02,industrial,air_quality_co2,transit_queue_buildup,realtime,morning,tpl-04,/iot/air_quality_co2/domain-09/domain-09-zone-02/obj-09-02-air_quality_co2-03-snm01,producer-slot-domain-09-02-3,controller-slot-domain-09,182,ppm,float,1,text-obj-09-02-air_quality_co2-03-snm01,transit_queue_buildup,transit_queue_buildup_variant_01,cg-obj-09-02-air_quality_co2-03,object_hard
obj-09-02-air_quality_co2-03-snm02,domain-09,domain-09-zone-02,industrial,air_quality_co2,stadium_post_event_co2,realtime,morning,tpl-04,/iot/air_quality_co2/domain-09/domain-09-zone-02/obj-09-02-air_quality_co2-03-snm02,producer-slot-domain-09-02-3,controller-slot-domain-09,182,ppm,float,1,text-obj-09-02-air_quality_co2-03-snm02,stadium_post_event_co2,stadium_post_event_co2_variant_02,cg-obj-09-02-air_quality_co2-03,object_hard
obj-09-02-air_quality_co2-03-snm03,domain-09,domain-09-zone-02,industrial,air_quality_co2,freight_terminal_emission,realtime,morning,tpl-04,/iot/air_quality_co2/domain-09/domain-09-zone-02/obj-09-02-air_quality_co2-03-snm03,producer-slot-domain-09-02-3,controller-slot-domain-09,182,ppm,float,1,text-obj-09-02-air_quality_co2-03-snm03,freight_terminal_emission,freight_terminal_emission_variant_03,cg-obj-09-02-air_quality_co2-03,object_hard
obj-09-02-air_quality_co2-03-cnm01,domain-09,domain-09-zone-02,industrial,air_quality_co2,traffic_corridor_emission,recent,morning,tpl-04,/iot/air_quality_co2/domain-09/domain-09-zone-02/obj-09-02-air_quality_co2-03-cnm01,producer-slot-domain-09-02-3,controller-slot-domain-09,182,ppm,float,1,text-obj-09-02-air_quality_co2-03-cnm01,traffic_corridor_emission,traffic_corridor_emission_variant_03,cg-obj-09-02-air_quality_co2-03,object_hard
obj-09-02-air_quality_co2-03-ncf01,domain-09,domain-09-zone-02,industrial,air_quality_co2,traffic_corridor_emission,realtime,morning,tpl-01,/domain-09/domain-09-zone-02/air_quality_co2/obj-09-02-air_quality_co2-03-ncf01,producer-slot-domain-09-02-3,controller-slot-domain-09,182,ppm,float,1,text-obj-09-02-air_quality_co2-03-ncf01,traffic_corridor_emission,traffic_corridor_emission_variant_03,cg-obj-09-02-air_quality_co2-03,object_hard
obj-09-02-air_quality_pm25-01,domain-09,domain-09-zone-02,industrial,air_quality_pm25,overnight_inversion,recent,afternoon,tpl-02,/city/domain-09/services/air_quality_pm25/zones/domain-09-zone-02/objects/obj-09-02-air_quality_pm25-01,producer-slot-domain-09-02-1,controller-slot-domain-09,174,ugm3,float,1,text-obj-09-02-air_quality_pm25-01,overnight_inversion,overnight_inversion_variant_01,cg-obj-09-02-air_quality_pm25-01,object_hard
obj-09-02-air_quality_pm25-01-snm01,domain-09,domain-09-zone-02,industrial,air_quality_pm25,industrial_plume,recent,afternoon,tpl-02,/city/domain-09/services/air_quality_pm25/zones/domain-09-zone-02/objects/obj-09-02-air_quality_pm25-01-snm01,producer-slot-domain-09-02-1,controller-slot-domain-09,174,ugm3,float,1,text-obj-09-02-air_quality_pm25-01-snm01,industrial_plume,industrial_plume_variant_01,cg-obj-09-02-air_quality_pm25-01,object_hard
obj-09-02-air_quality_pm25-01-snm02,domain-09,domain-09-zone-02,industrial,air_quality_pm25,commuter_particulate,recent,afternoon,tpl-02,/city/domain-09/services/air_quality_pm25/zones/domain-09-zone-02/objects/obj-09-02-air_quality_pm25-01-snm02,producer-slot-domain-09-02-1,controller-slot-domain-09,174,ugm3,float,1,text-obj-09-02-air_quality_pm25-01-snm02,commuter_particulate,commuter_particulate_variant_02,cg-obj-09-02-air_quality_pm25-01,object_hard
obj-09-02-air_quality_pm25-01-snm03,domain-09,domain-09-zone-02,industrial,air_quality_pm25,construction_dust,recent,afternoon,tpl-02,/city/domain-09/services/air_quality_pm25/zones/domain-09-zone-02/objects/obj-09-02-air_quality_pm25-01-snm03,producer-slot-domain-09-02-1,controller-slot-domain-09,174,ugm3,float,1,text-obj-09-02-air_quality_pm25-01-snm03,construction_dust,construction_dust_variant_03,cg-obj-09-02-air_quality_pm25-01,object_hard
obj-09-02-air_quality_pm25-01-cnm01,domain-09,domain-09-zone-02,industrial,air_quality_pm25,overnight_inversion,archival,afternoon,tpl-02,/city/domain-09/services/air_quality_pm25/zones/domain-09-zone-02/objects/obj-09-02-air_quality_pm25-01-cnm01,producer-slot-domain-09-02-1,controller-slot-domain-09,174,ugm3,float,1,text-obj-09-02-air_quality_pm25-01-cnm01,overnight_inversion,overnight_inversion_variant_01,cg-obj-09-02-air_quality_pm25-01,object_hard
obj-09-02-air_quality_pm25-01-ncf01,domain-09,domain-09-zone-02,industrial,air_quality_pm25,overnight_inversion,recent,afternoon,tpl-03,/org/domain-09/zone/domain-09-zone-02/telemetry/air_quality_pm25/obj-09-02-air_quality_pm25-01-ncf01,producer-slot-domain-09-02-1,controller-slot-domain-09,174,ugm3,float,1,text-obj-09-02-air_quality_pm25-01-ncf01,overnight_inversion,overnight_inversion_variant_01,cg-obj-09-02-air_quality_pm25-01,object_hard
obj-09-02-air_quality_pm25-02,domain-09,domain-09-zone-02,industrial,air_quality_pm25,industrial_plume,archival,evening,tpl-03,/org/domain-09/zone/domain-09-zone-02/telemetry/air_quality_pm25/obj-09-02-air_quality_pm25-02,producer-slot-domain-09-02-2,controller-slot-domain-09,309,ugm3,float,1,text-obj-09-02-air_quality_pm25-02,industrial_plume,industrial_plume_variant_02,cg-obj-09-02-air_quality_pm25-02,object_hard
obj-09-02-air_quality_pm25-02-snm01,domain-09,domain-09-zone-02,industrial,air_quality_pm25,commuter_particulate,archival,evening,tpl-03,/org/domain-09/zone/domain-09-zone-02/telemetry/air_quality_pm25/obj-09-02-air_quality_pm25-02-snm01,producer-slot-domain-09-02-2,controller-slot-domain-09,309,ugm3,float,1,text-obj-09-02-air_quality_pm25-02-snm01,commuter_particulate,commuter_particulate_variant_01,cg-obj-09-02-air_quality_pm25-02,object_hard
